term,beta,se,z,p,OR,OR_low,OR_high
(Intercept),0.700435873948225,0.132063401749234,5.30378488415916,1.18968326053587e-07,2.01463064113414,1.55518048515509,2.6098170977189
assumption_debt_score,0.21691949646439,0.0584153443029927,3.71339926268785,0.000207015905041351,1.24224409307069,1.10785467683341,1.39293575144701
log_k,-0.529328990062105,0.0421897047074126,-12.5464018706228,1.66486092879271e-35,0.589000062003117,0.54225396819271,0.639775996837676
abs_estimate,-1.19110232490077,0.0973160206205459,-12.2395297023613,6.7266369013102e-34,0.303886098156781,0.251115640878751,0.367745952939434
tau2_capped,1.13732093523737,0.097956953420806,11.6104155501002,1.01436518615978e-30,3.11840276123904,2.57365046773541,3.7784601690143
