term,beta,se,z,p,OR,OR_low,OR_high
(Intercept),0.465441990605768,0.223227841296444,2.08505349468334,0.0370644449820712,1.59271799973027,1.02830870810465,2.46691543762228
assumption_debt_score,0.274217333566051,0.0982950910378197,2.78973579118558,0.00527510696015693,1.31550067362542,1.08497718067133,1.59500315134569
log_k,-0.622639859763921,0.0665730557385059,-9.35273066343244,8.54135329923574e-21,0.536526212499942,0.470893630047514,0.611306584611238
abs_estimate,-1.34043278504707,0.171569581346727,-7.8127647950494,5.59469417703716e-15,0.261732370209012,0.186988312424101,0.366353558290084
tau2_capped,0.671068001016745,0.104769346429031,6.40519411344536,1.5017818786734e-10,1.95632556300534,1.59316098251667,2.40227431531898
