dominance_threshold,OR,OR_low,OR_high,p,OR_cluster,OR_cluster_low,OR_cluster_high,p_cluster
0.4,1.20310599768266,1.08381172542569,1.33553089314611,0.000519136803477628,1.20310599768266,1.07034609311198,1.35233271833745,0.0019379525837334
0.5,1.15120783181942,1.03184885273828,1.28437364496303,0.0116889654346351,1.15120783181942,1.02129468262976,1.29764650162466,0.0211717656875211
0.6,1.12651316748531,1.00072473660975,1.26811286869655,0.0486104386550047,1.12651316748531,0.996921839930564,1.27295026118214,0.0560616037436319
