term,beta,se,z,p,OR,OR_low,OR_high
(Intercept),-0.479330597608739,0.0975944006307123,-4.91145592893673,9.37506762596758e-07,0.619197745557512,0.51139365524281,0.749727424602998
assumption_debt_score,0.219598397434642,0.0418185614048946,5.25121835991563,1.5837579430204e-07,1.2455764034488,1.14755548770396,1.35196998615956
log_k,-0.374349128652909,0.0328587570937852,-11.3926746402624,1.20280960277141e-29,0.687736761300675,0.64484049163756,0.73348658928538
abs_estimate,-0.814334427658914,0.0769845375714152,-10.5778959431105,7.80246439205866e-26,0.442934033918107,0.380897822857504,0.515073982127651
tau2_capped,0.332421446290503,0.050662141109562,6.56153567555718,5.95503370858101e-11,1.39434036427487,1.2625375820892,1.53990271579008
