term,beta,se,z,p,OR,OR_low,OR_high
(Intercept),-2.16933226013905,0.171877822803609,-12.6213622255256,1.61011736325741e-36,0.114253883317102,0.081576602448007,0.160020759155272
assumption_debt_score,0.259778527369924,0.0746672536293577,3.47914935588021,0.000503008159240178,1.2966428839534,1.12011427377259,1.5009921825604
log_k,-0.125190330449424,0.0530685326051731,-2.35903131863156,0.0183227093442962,0.882328952536023,0.795165782711006,0.979046630790769
abs_estimate,0.889562053584769,0.097370820298197,9.13581759772071,6.49143882918134e-20,2.43406342847974,2.01116719145432,2.94588376293981
tau2_capped,0.305627905690268,0.0913329877930242,3.34630359824504,0.000818966735136741,1.35747710305641,1.13498024967656,1.62359132315082
