term,beta,se,z,p,OR,OR_low,OR_high
(Intercept),-0.479330597608739,0.118040096587078,-4.0607438613466,4.89166140590559e-05,0.619197745557512,0.49130547944449,0.780381787186691
assumption_debt_score,0.219598397434642,0.0475385141371334,4.61937865372003,3.84890896486522e-06,1.2455764034488,1.13476196869284,1.36721234904939
log_k,-0.374349128652909,0.0400986325981513,-9.33570808771587,1.00318431099256e-20,0.687736761300675,0.635754721182616,0.743969076571718
abs_estimate,-0.814334427658914,0.0970428139170886,-8.39149644150534,4.79992869288375e-17,0.442934033918107,0.366213660908308,0.535727034093599
tau2_capped,0.332421446290503,0.0378282396727254,8.78765306465431,1.52716730315397e-18,1.39434036427487,1.2946988198161,1.50165043922905
