scenario,scenario_kind,method,iter,k_target,k_obs,true_theta,estimate,se,ci_lb,ci_ub,pvalue,applicable,converged
BASE_NULL,none,TRIMFILL,4,10,10,0,-0.281307974005966,0.13572250091655,-0.547319187694108,-0.0152967603178231,0.0382029891881342,1,1
BASE_NULL,none,SWA,4,10,10,0,-0.16037096293084,0.0736077418226165,-0.330110719956834,0.00936879409515443,0.0609836227353129,1,1
BASE_NULL,none,TAS,4,10,10,0,-0.0665513092884693,0.116190583518694,-0.334487275354363,0.201384656777424,0.582531512198971,1,1
BASE_NULL,none,PBM,4,10,10,0,-0.151162958223032,0.13178092996965,-0.455050327674097,0.152724411228032,0.284495641766762,1,1
BASE_NULL,none,REML,5,10,10,0,-0.0399753559012983,0.0724237377451386,-0.181923273507544,0.101972561704948,0.580972451414844,1,1
BASE_NULL,none,HKSJ,5,10,10,0,-0.0399753559012983,0.0719936977484399,-0.202836414939261,0.122885703136664,0.592246811005415,1,1
BASE_NULL,none,PETPEESE,5,10,10,0,0.0107327301177811,0.19248838497277,-0.433146281608197,0.454611741843759,0.956902143001624,1,1
BASE_NULL,none,TRIMFILL,5,10,10,0,-2.72697127528272e-05,0.070179523851908,-0.137576608914662,0.137522069489156,0.999689965376776,1,1
BASE_NULL,none,SWA,5,10,10,0,-0.0706483022523236,0.0671182766839784,-0.225423325833355,0.084126721328708,0.32327874572199,1,1
BASE_NULL,none,TAS,5,10,10,0,-0.0399753559012983,0.0724237377451386,-0.20698479462853,0.127034082825933,0.596050579802738,1,1
BASE_NULL,none,PBM,5,10,10,0,-0.0368060796644589,0.0785380249855158,-0.217915090051826,0.144302930722909,0.651831388833817,1,1
BASE_NULL,none,REML,6,10,10,0,-0.0038710710852915,0.149488980961605,-0.296864089855632,0.289121947685049,0.979340800418457,1,1
BASE_NULL,none,HKSJ,6,10,10,0,-0.0038710710852915,0.175089670479884,-0.399951423293339,0.392209281122756,0.982843365310924,1,1
BASE_NULL,none,PETPEESE,6,10,10,0,0.643131001883095,0.383716187216192,-0.24172011258222,1.52798211634841,0.132253232400179,1,1
BASE_NULL,none,TRIMFILL,6,10,10,0,0.127966390174888,0.194723176579416,-0.253684022876002,0.509616803225777,0.511071084135121,1,1
BASE_NULL,none,SWA,6,10,10,0,0.0699762491969738,0.110789032494358,-0.185503717870283,0.325456216264231,0.545258056566163,1,1
BASE_NULL,none,TAS,6,10,10,0,-0.0038710710852915,0.149488980961605,-0.34859327935021,0.340851137179627,0.979975096462113,1,1
BASE_NULL,none,PBM,6,10,10,0,0.0669497505741333,0.202660611624124,-0.400386457874102,0.534285959022368,0.749617686184836,1,1
BASE_NULL,none,REML,7,10,10,0,0.0232631238895759,0.0650641836160919,-0.104260332681465,0.150786580460617,0.720686716122024,1,1
BASE_NULL,none,HKSJ,7,10,10,0,0.0232631238895759,0.0561461982396595,-0.103748400622158,0.15027464840131,0.688332226200022,1,1
BASE_NULL,none,PETPEESE,7,10,10,0,0.0553005037902095,0.137075704769923,-0.260796638245258,0.371397645825677,0.697199485728074,1,1
BASE_NULL,none,TRIMFILL,7,10,10,0,0.0379599964382294,0.0639887148932768,-0.0874555801695948,0.163375573046054,0.553027540256071,1,1
BASE_NULL,none,SWA,7,10,10,0,0.0281829822994186,0.0613152228652566,-0.113210175178828,0.169576139777665,0.658007057926499,1,1
BASE_NULL,none,TAS,7,10,10,0,0.0232631238895759,0.0650641836160919,-0.126775152582815,0.173301400361967,0.72993583291842,1,1
BASE_NULL,none,PBM,7,10,10,0,0.0268352931570714,0.0653535149533369,-0.123870182575451,0.177540768889594,0.692130795843159,1,1
BASE_NULL,none,REML,8,10,10,0,-0.0632414602879206,0.0865396122401758,-0.232855983514727,0.106373062938886,0.464913241901959,1,1
BASE_NULL,none,HKSJ,8,10,10,0,-0.0632414602879206,0.0792328754624487,-0.242478677044397,0.115995756468556,0.445320024625976,1,1
BASE_NULL,none,PETPEESE,8,10,10,0,-0.253673894138116,0.255340818896365,-0.842490878399553,0.33514309012332,0.34957496319849,1,1
BASE_NULL,none,TRIMFILL,8,10,10,0,-0.132247846184153,0.0862129962600963,-0.301222213853228,0.0367265214849221,0.125037899987937,1,1
BASE_NULL,none,SWA,8,10,10,0,-0.0374846880778731,0.0927569861082161,-0.251382681612495,0.176413305456749,0.696714441545301,1,1
BASE_NULL,none,TAS,8,10,10,0,-0.0632414602879206,0.0865396122401758,-0.262802163972731,0.13631924339689,0.485762246100874,1,1
BASE_NULL,none,PBM,8,10,10,0,-0.0739592597418654,0.0976421257468396,-0.299122405484203,0.151203886000472,0.47049844922833,1,1
BASE_NULL,none,REML,9,10,10,0,-0.0271004816638977,0.0623226729251387,-0.149250676017439,0.0950497126896437,0.663677513505455,1,1
BASE_NULL,none,HKSJ,9,10,10,0,-0.0271004816638977,0.0550652538881134,-0.151666740168195,0.0974657768403997,0.634393285771768,1,1
BASE_NULL,none,PETPEESE,9,10,10,0,-0.0365257482853925,0.148462774715976,-0.378881520704317,0.305830024133532,0.811856567507,1,1
BASE_NULL,none,TRIMFILL,9,10,10,0,-0.0326613058710748,0.0617512625569362,-0.153691556482546,0.0883689447403969,0.596862878678125,1,1
BASE_NULL,none,SWA,9,10,10,0,-0.0122223266238764,0.0567172650824193,-0.143012574441406,0.118567921193653,0.834773449965345,1,1
BASE_NULL,none,TAS,9,10,10,0,-0.0271004816638977,0.0623226729251387,-0.170816823146244,0.116615859818449,0.675169232059305,1,1
BASE_NULL,none,PBM,9,10,10,0,-0.0261455110877996,0.0629405994143987,-0.171286793609632,0.118995771434033,0.688767146250704,1,1
BASE_NULL,none,REML,10,10,10,0,-0.0696890404821937,0.142891720079526,-0.349751665527044,0.210373584562657,0.625758640403833,1,1
BASE_NULL,none,HKSJ,10,10,10,0,-0.0696890404821937,0.135127743455956,-0.375369233233842,0.235991152269455,0.618474111857748,1,1
BASE_NULL,none,PETPEESE,10,10,10,0,-0.201636722561645,0.425143463857469,-1.18201930827199,0.778745863148703,0.647976199378386,1,1
BASE_NULL,none,TRIMFILL,10,10,10,0,-0.0696890404821937,0.142891720079526,-0.349751665527044,0.210373584562657,0.625758640403833,1,1
BASE_NULL,none,SWA,10,10,10,0,-0.0177145075985525,0.155131823722624,-0.375449134604687,0.340020119407582,0.911900993226318,1,1
BASE_NULL,none,TAS,10,10,10,0,-0.0696890404821937,0.142891720079526,-0.399197937872017,0.25981985690763,0.638842825636774,1,1
BASE_NULL,none,PBM,10,10,10,0,-0.0664605597603721,0.152442554594771,-0.417993721037002,0.285072601516258,0.674382905830925,1,1
BASE_NULL,none,REML,11,10,10,0,-0.0405420120775606,0.0745848228565188,-0.186725578669637,0.105641554514516,0.58673796319118,1,1
BASE_NULL,none,HKSJ,11,10,10,0,-0.0405420120775606,0.0774294596991719,-0.215699618947637,0.134615594792516,0.613204256847226,1,1
BASE_NULL,none,PETPEESE,11,10,10,0,0.127734249768836,0.215001026970787,-0.368059007498942,0.623527507036614,0.568853943314866,1,1
BASE_NULL,none,TRIMFILL,11,10,10,0,-0.0225683258006737,0.0738488745874383,-0.167309460290868,0.122172808689521,0.759908089041497,1,1
BASE_NULL,none,SWA,11,10,10,0,-0.0318888502621758,0.0757488268130322,-0.206565958129892,0.142788257605541,0.684850593175738,1,1
BASE_NULL,none,TAS,11,10,10,0,-0.0405420120775606,0.0745848228565188,-0.212534922008163,0.131450897853042,0.601552290329698,1,1
BASE_NULL,none,PBM,11,10,10,0,-0.0337522884661999,0.0833192105718531,-0.22588673258684,0.15838215565444,0.696023270566784,1,1
BASE_NULL,none,REML,12,10,10,0,-0.0784177107793915,0.113169737353513,-0.300226320132134,0.143390898573351,0.488359001437334,1,1
BASE_NULL,none,HKSJ,12,10,10,0,-0.0784177107793915,0.11148710551876,-0.330619065088294,0.173783643529511,0.499609697055035,1,1
BASE_NULL,none,PETPEESE,12,10,10,0,0.0484354011771458,0.373572810589421,-0.813025044841902,0.909895847196193,0.900040418881032,1,1
BASE_NULL,none,TRIMFILL,12,10,10,0,-0.0784177107793915,0.113169737353513,-0.300226320132134,0.143390898573351,0.488359001437334,1,1
BASE_NULL,none,SWA,12,10,10,0,-0.0461205617194973,0.119434961978124,-0.321538077929003,0.229296954490008,0.709448021324203,1,1
BASE_NULL,none,TAS,12,10,10,0,-0.0784177107793915,0.113169737353513,-0.339387593096561,0.182552171537778,0.507971740371378,1,1
BASE_NULL,none,PBM,12,10,10,0,-0.0732670179046324,0.121746293891447,-0.35401447506409,0.207480439254825,0.563968247137768,1,1
BASE_NULL,none,REML,13,10,10,0,-0.0237836452756962,0.143658383706804,-0.305348903418268,0.257781612866875,0.868505620756894,1,1
BASE_NULL,none,HKSJ,13,10,10,0,-0.0237836452756962,0.139524919271671,-0.339410940794948,0.291843650243556,0.868417606028764,1,1
BASE_NULL,none,PETPEESE,13,10,10,0,-0.0628875522295484,0.46976007396334,-1.14615622534283,1.02038112088373,0.896810565569468,1,1
BASE_NULL,none,TRIMFILL,13,10,10,0,-0.0237836452756962,0.143658383706804,-0.305348903418268,0.257781612866875,0.868505620756894,1,1
BASE_NULL,none,SWA,13,10,10,0,-0.0625742478978023,0.129917152063426,-0.362163737790012,0.237015241994407,0.642955894404959,1,1
BASE_NULL,none,TAS,13,10,10,0,-0.0237836452756962,0.143658383706804,-0.355060472160333,0.307493181608941,0.872612902527403,1,1
BASE_NULL,none,PBM,13,10,10,0,-0.0297808686098425,0.149994586850345,-0.375669006144978,0.316107268925293,0.847570514431628,1,1
BASE_NULL,none,REML,14,10,10,0,-0.00523945950690598,0.0721688950748776,-0.146687894657716,0.136208975643904,0.942124451813444,1,1
BASE_NULL,none,HKSJ,14,10,10,0,-0.00523945950690598,0.0590976197764246,-0.13892756338847,0.128448644374658,0.931295422924943,1,1
BASE_NULL,none,PETPEESE,14,10,10,0,0.0437405330296889,0.148158986387874,-0.297914702248406,0.385395768307784,0.775337458497981,1,1
BASE_NULL,none,TRIMFILL,14,10,10,0,-0.00523945950690598,0.0721688950748776,-0.146687894657716,0.136208975643904,0.942124451813444,1,1
BASE_NULL,none,SWA,14,10,10,0,-0.000231626164853168,0.0723318321444313,-0.167029130196805,0.166565877867099,0.997523374251564,1,1
BASE_NULL,none,TAS,14,10,10,0,-0.00523945950690598,0.0721688950748776,-0.171661229982689,0.161182310968877,0.943906756141866,1,1
BASE_NULL,none,PBM,14,10,10,0,-0.00331608062151498,0.0719092771056148,-0.169139170986605,0.162507009743575,0.964349132660398,1,1
BASE_NULL,none,REML,15,10,10,0,0.157751097707775,0.0641699997534418,0.0319802093030852,0.283521986112465,0.0139584468040371,1,1
BASE_NULL,none,HKSJ,15,10,10,0,0.157751097707775,0.0765070949027669,-0.0153199750314009,0.330822170446952,0.0692651051921677,1,1
BASE_NULL,none,PETPEESE,15,10,10,0,0.215210474517149,0.212845664369375,-0.275612507678909,0.706033456713206,0.341563936535703,1,1
BASE_NULL,none,TRIMFILL,15,10,10,0,0.157751097707775,0.0641699997534418,0.0319802093030852,0.283521986112465,0.0139584468040371,1,1
BASE_NULL,none,SWA,15,10,10,0,0.145269118244638,0.0541978934112765,0.0202885519188802,0.270249684570397,0.0279110247584211,1,1
BASE_NULL,none,TAS,15,10,10,0,0.157751097707775,0.0641699997534418,0.00977481292028817,0.305727382495262,0.0394212252369328,1,1
BASE_NULL,none,PBM,15,10,10,0,0.156308539761255,0.069741400384374,-0.00451541792004079,0.317132497442551,0.0553166766574127,1,1
BASE_NULL,none,REML,16,10,10,0,-0.0534505305893507,0.111745342054092,-0.27246737645548,0.165566315276778,0.632419288418886,1,1
BASE_NULL,none,HKSJ,16,10,10,0,-0.0534505305893507,0.114612767723444,-0.312722624043066,0.205821562864364,0.652041385793962,1,1
BASE_NULL,none,PETPEESE,16,10,10,0,0.234539495581236,0.320859748089721,-0.505364410334228,0.974443401496701,0.485651508047702,1,1
BASE_NULL,none,TRIMFILL,16,10,10,0,0.106487572293375,0.121751226208491,-0.132140446148857,0.345115590735607,0.381773929854469,1,1
BASE_NULL,none,SWA,16,10,10,0,-0.0104219816660307,0.094663307217909,-0.228715959562631,0.20787199623057,0.915045569884882,1,1
BASE_NULL,none,TAS,16,10,10,0,-0.0534505305893507,0.111745342054092,-0.31113575145589,0.204234690277189,0.645217560218717,1,1
BASE_NULL,none,PBM,16,10,10,0,-0.0207939082715106,0.135829055104317,-0.334016271022941,0.29242845447992,0.882119188428872,1,1
BASE_NULL,none,REML,17,10,10,0,-0.0298529012336319,0.0983194127433702,-0.222555409191766,0.162849606724502,0.761408414273846,1,1
BASE_NULL,none,HKSJ,17,10,10,0,-0.0298529012336319,0.106446937594431,-0.270652603570808,0.210946801103544,0.78547316612469,1,1
BASE_NULL,none,PETPEESE,17,10,10,0,-0.115484955688345,0.319600065285568,-0.852484027848385,0.621514116471696,0.727200673748768,1,1
BASE_NULL,none,TRIMFILL,17,10,10,0,-0.0298529012336319,0.0983194127433702,-0.222555409191766,0.162849606724502,0.761408414273846,1,1
BASE_NULL,none,SWA,17,10,10,0,-0.0531281599440689,0.0857417996677059,-0.250849104537646,0.144592784649508,0.552735939205861,1,1
BASE_NULL,none,TAS,17,10,10,0,-0.0298529012336319,0.0983194127433702,-0.256577873590689,0.196872071123425,0.76915517454427,1,1
BASE_NULL,none,PBM,17,10,10,0,-0.0346906548360039,0.105253941440522,-0.277406679044385,0.208025369372377,0.75017365656393,1,1
BASE_NULL,none,REML,18,10,10,0,0.172076774219036,0.0970803565791098,-0.018197228282325,0.362350776720398,0.0763084482024251,1,1
BASE_NULL,none,HKSJ,18,10,10,0,0.172076774219036,0.0949949850202499,-0.0428168115744303,0.386970360012503,0.103500037994384,1,1
BASE_NULL,none,PETPEESE,18,10,10,0,0.0516259394037416,0.315103648708379,-0.675004377535702,0.778256256343185,0.873922275295495,1,1
BASE_NULL,none,TRIMFILL,18,10,10,0,0.172076774219036,0.0970803565791098,-0.018197228282325,0.362350776720398,0.0763084482024251,1,1
BASE_NULL,none,SWA,18,10,10,0,0.142459200725334,0.087007278673297,-0.0581799436881497,0.343098345138818,0.140197979322608,1,1
BASE_NULL,none,TAS,18,10,10,0,0.172076774219036,0.0970803565791098,-0.0517909294994859,0.395944477937558,0.114246572737595,1,1
BASE_NULL,none,PBM,18,10,10,0,0.166266266610887,0.102493824569038,-0.0700849166782045,0.402617449899978,0.143416031111445,1,1
BASE_NULL,none,REML,19,10,10,0,-0.137656642462042,0.125855661584624,-0.384329206418367,0.109015921494283,0.274057623234055,1,1
BASE_NULL,none,HKSJ,19,10,10,0,-0.137656642462042,0.123259855688483,-0.416489807893218,0.141176522969134,0.293006352079253,1,1
BASE_NULL,none,PETPEESE,19,10,10,0,-0.690473730503137,0.27435840073765,-1.32314533713216,-0.0578021238741147,0.0359941362944336,1,1
BASE_NULL,none,TRIMFILL,19,10,10,0,-0.298495602717719,0.134293642076197,-0.561706304539779,-0.0352849008956595,0.0262354709243967,1,1
BASE_NULL,none,SWA,19,10,10,0,-0.189628151082479,0.116735359125308,-0.458820371949983,0.0795640697850255,0.142939246353052,1,1
BASE_NULL,none,TAS,19,10,10,0,-0.137656642462042,0.125855661584624,-0.427880318515042,0.152567033590958,0.305894369794174,1,1
BASE_NULL,none,PBM,19,10,10,0,-0.211658195774952,0.1914225302219,-0.653079342037898,0.229762950487994,0.300991088797683,1,1
BASE_NULL,none,REML,20,10,10,0,-0.0387220407347622,0.109608363005455,-0.253550484629847,0.176106403160322,0.723881285357145,1,1
BASE_NULL,none,HKSJ,20,10,10,0,-0.0387220407347622,0.107746841528948,-0.282462330068354,0.20501824859883,0.727598539245295,1,1
BASE_NULL,none,PETPEESE,20,10,10,0,0.548788618798855,0.317988255161285,-0.184493612549425,1.28207085014714,0.122658804540555,1,1
BASE_NULL,none,TRIMFILL,20,10,10,0,0.113364996184937,0.125429759254716,-0.132472814543835,0.35920280691371,0.36609478210975,1,1
BASE_NULL,none,SWA,20,10,10,0,0.00992023059221649,0.0932507043645287,-0.205116279283088,0.224956740467521,0.917898267111613,1,1
BASE_NULL,none,TAS,20,10,10,0,-0.0387220407347622,0.109608363005455,-0.291479379078301,0.214035297608777,0.733009718837501,1,1
BASE_NULL,none,PBM,20,10,10,0,0.0200023728097755,0.163182141373368,-0.356296319988682,0.396301065608233,0.905465458087485,1,1
BASE_NULL,none,REML,21,10,10,0,-0.0575107121931612,0.124827027645501,-0.302167190675528,0.187145766289206,0.644997181695506,1,1
BASE_NULL,none,HKSJ,21,10,10,0,-0.0575107121931612,0.120793928819434,-0.330765563494581,0.215744139108258,0.645343976483312,1,1
BASE_NULL,none,PETPEESE,21,10,10,0,0.218189345030677,0.14773430134951,-0.12248656479279,0.558865254854145,0.177948880746242,1,1
BASE_NULL,none,TRIMFILL,21,10,10,0,0.08688240641468,0.131092774679163,-0.170054710589903,0.343819523419263,0.507487407375256,1,1
BASE_NULL,none,SWA,21,10,10,0,0.0647747718028288,0.150413758017973,-0.282079976178217,0.411629519783874,0.67809456834789,1,1
BASE_NULL,none,TAS,21,10,10,0,-0.0575107121931612,0.124827027645501,-0.345362354128931,0.230340929742608,0.657262809348743,1,1
BASE_NULL,none,PBM,21,10,10,0,0.0383020344446598,0.173127388564239,-0.360930439501573,0.437534508390893,0.830450966235969,1,1
BASE_NULL,none,REML,22,10,10,0,0.101830375648126,0.117799732569775,-0.129052857577084,0.332713608873336,0.387348209272048,1,1
BASE_NULL,none,HKSJ,22,10,10,0,0.101830375648126,0.114618420022235,-0.157454504193787,0.361115255490038,0.397432403660603,1,1
BASE_NULL,none,PETPEESE,22,10,10,0,0.486416545420401,0.452913026904343,-0.55800276750885,1.53083585834965,0.31415730456615,1,1
BASE_NULL,none,TRIMFILL,22,10,10,0,0.138308160308253,0.114852918472832,-0.0867994234178124,0.363415744034319,0.228504629001672,1,1
BASE_NULL,none,SWA,22,10,10,0,0.12991813864766,0.117535355886493,-0.141118878059287,0.400955155354607,0.301137260247989,1,1
BASE_NULL,none,TAS,22,10,10,0,0.101830375648126,0.117799732569775,-0.169816294783721,0.373477046079973,0.41251611895507,1,1
BASE_NULL,none,PBM,22,10,10,0,0.114577960598237,0.130635015217501,-0.18666692469578,0.415822845892255,0.406007859360292,1,1
BASE_NULL,none,REML,23,10,10,0,-0.0122542025949955,0.126541117989377,-0.260270236417607,0.235761831227617,0.922853704251682,1,1
BASE_NULL,none,HKSJ,23,10,10,0,-0.0122542025949955,0.126277771237177,-0.297914367301368,0.273405962111377,0.92481999694962,1,1
BASE_NULL,none,PETPEESE,23,10,10,0,0.344051157547327,0.299406200401449,-0.346380778684181,1.03448309377884,0.283703712025311,1,1
BASE_NULL,none,TRIMFILL,23,10,10,0,0.0613512506812705,0.139208008936234,-0.211491433193278,0.334193934555819,0.659418331992185,1,1
BASE_NULL,none,SWA,23,10,10,0,0.0553605183822508,0.108257541579074,-0.194281820166131,0.305002856930633,0.622898205343829,1,1
BASE_NULL,none,TAS,23,10,10,0,-0.0122542025949955,0.126541117989377,-0.304058543951857,0.279550138761866,0.925235812929273,1,1
BASE_NULL,none,PBM,23,10,10,0,0.0163738822616577,0.147456060276672,-0.323660402497263,0.356408167020578,0.914318033249293,1,1
BASE_NULL,none,REML,24,10,10,0,0.0119866811002107,0.109364780534021,-0.202364349923599,0.22633771212402,0.912724426710947,1,1
BASE_NULL,none,HKSJ,24,10,10,0,0.0119866811002107,0.107657674984726,-0.231551899496689,0.255525261697111,0.913789717816389,1,1
BASE_NULL,none,PETPEESE,24,10,10,0,-0.459045346895222,0.372751567716622,-1.31861200345359,0.400521309663144,0.253104949733907,1,1
BASE_NULL,none,TRIMFILL,24,10,10,0,-0.139188514651155,0.12339673801394,-0.381041676968202,0.102664647665892,0.259330206688863,1,1
BASE_NULL,none,SWA,24,10,10,0,-0.0415293661635797,0.0961126834923156,-0.263165611742429,0.180106879415269,0.677085847693709,1,1
BASE_NULL,none,TAS,24,10,10,0,0.0119866811002107,0.109364780534021,-0.240208955056939,0.26418231725736,0.915423900586909,1,1
BASE_NULL,none,PBM,24,10,10,0,-0.0202192705982636,0.137584423966783,-0.337489521205348,0.297050980008821,0.886800397756047,1,1
BASE_NULL,none,REML,25,10,10,0,-0.0232679867354588,0.097152124188524,-0.213682651166528,0.167146677695611,0.810717473554243,1,1
BASE_NULL,none,HKSJ,25,10,10,0,-0.0232679867354588,0.0979208003573675,-0.244780226650811,0.198244253179893,0.817496603608067,1,1
BASE_NULL,none,PETPEESE,25,10,10,0,0.313843167938141,0.419635124299796,-0.653837163974102,1.28152349985038,0.47593107230602,1,1
BASE_NULL,none,TRIMFILL,25,10,10,0,-0.0232679867354588,0.097152124188524,-0.213682651166528,0.167146677695611,0.810717473554243,1,1
BASE_NULL,none,SWA,25,10,10,0,-0.0101421095853184,0.10195349324709,-0.245247286611617,0.22496306744098,0.92320652285051,1,1
BASE_NULL,none,TAS,25,10,10,0,-0.0232679867354588,0.097152124188524,-0.247301186858064,0.200765213387146,0.816739595856341,1,1
BASE_NULL,none,PBM,25,10,10,0,-0.0192359332362346,0.108900892379731,-0.270361841391319,0.23188997491885,0.864183322808287,1,1
BASE_NULL,none,REML,26,10,10,0,0.146571427081701,0.110442891613108,-0.069892662828452,0.363035516991854,0.184467622538527,1,1
BASE_NULL,none,HKSJ,26,10,10,0,0.146571427081701,0.109002983710996,-0.100010453286505,0.393153307449907,0.211641505846108,1,1
BASE_NULL,none,PETPEESE,26,10,10,0,0.565233308286133,0.228958721304897,0.0372535501659826,1.09321306640628,0.0387882201443144,1,1
BASE_NULL,none,TRIMFILL,26,10,10,0,0.232918366654346,0.109302403177221,0.0186895930033179,0.447147140305375,0.033092952058479,1,1
BASE_NULL,none,SWA,26,10,10,0,0.178528416419705,0.0823370792023597,-0.0113412287015691,0.36839806154098,0.061986126581864,1,1
BASE_NULL,none,TAS,26,10,10,0,0.146571427081701,0.110442891613108,-0.108110337682032,0.401253191845434,0.221092326116401,1,1
BASE_NULL,none,PBM,26,10,10,0,0.194295022068918,0.14413838917513,-0.138088699410598,0.526678743548434,0.214589230830869,1,1
BASE_NULL,none,REML,27,10,10,0,-0.0304863889928751,0.0823658937293653,-0.191920574256885,0.130947796271134,0.711282909688687,1,1
BASE_NULL,none,HKSJ,27,10,10,0,-0.0304863889928751,0.0791393548370756,-0.209512047396794,0.148539269411044,0.709017629267369,1,1
BASE_NULL,none,PETPEESE,27,10,10,0,-0.188351318801623,0.0997885482091381,-0.418464123617916,0.0417614860146697,0.0957931412980386,1,1
BASE_NULL,none,TRIMFILL,27,10,10,0,-0.0778001638094102,0.0792953737823752,-0.233216240563507,0.0776159129446868,0.326521837101335,1,1
BASE_NULL,none,SWA,27,10,10,0,-0.064301593327402,0.0798921790901566,-0.248533288679775,0.119930102024971,0.444163149900654,1,1
BASE_NULL,none,TAS,27,10,10,0,-0.0304863889928751,0.0823658937293653,-0.220422480532578,0.159449702546828,0.720890219330008,1,1
BASE_NULL,none,PBM,27,10,10,0,-0.0707873519585204,0.100324974349146,-0.302137157671904,0.160562453754863,0.500474951418865,1,1
BASE_NULL,none,REML,28,10,10,0,0.127751448358408,0.13258834844594,-0.132116939365282,0.387619836082098,0.335286924117741,1,1
BASE_NULL,none,HKSJ,28,10,10,0,0.127751448358408,0.136069624076223,-0.180059426384878,0.435562323101694,0.372309974685861,1,1
BASE_NULL,none,PETPEESE,28,10,10,0,0.0714263656738839,0.334227210589228,-0.699302964042629,0.842155695390397,0.836122290569202,1,1
BASE_NULL,none,TRIMFILL,28,10,10,0,0.098448135052027,0.128688353528186,-0.153776403092976,0.35067267319703,0.44426439742863,1,1
BASE_NULL,none,SWA,28,10,10,0,0.0472544971689418,0.112284089982943,-0.21167307864936,0.306182072987244,0.684944342957469,1,1
BASE_NULL,none,TAS,28,10,10,0,0.127751448358408,0.13258834844594,-0.177997831437821,0.433500728154637,0.363503682305948,1,1
BASE_NULL,none,PBM,28,10,10,0,0.109055038548603,0.140844358704881,-0.215732635045032,0.433842712142237,0.461024708627136,1,1
BASE_NULL,none,REML,29,10,10,0,-0.206710379874068,0.148834193429801,-0.498420038664546,0.084999278916411,0.164874259244843,1,1
BASE_NULL,none,HKSJ,29,10,10,0,-0.206710379874068,0.149310795771203,-0.544474866010995,0.13105410626286,0.199585385451317,1,1
